date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_depr_exp,div_per_shr,is_discontinued_operations,is_tot_cash_pfd_dvd,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_invtry_raw_materials,bs_invtry_finished_goods,bs_other_inv,bs_cur_asset_report,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_other_current_assets_detailed,bs_other_ins_res_to_shrhldr_eqy,bs_mkt_sec_other_st_invest,bs_accrued_liabilities,bs_goodwill,bs_st_capital_lease_obligations,bs_lt_capital_lease_obligations,bs_total_capital_leases,bs_deferred_tax_liabs_st,bs_invtry_in_progress,bs_invtry_adj,bs_loans_receivable,bs_st_deferred_revenue,bs_pfd_eqty_and_hybrid_cptl,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_change_in_accounts_payable,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_dvd_paid,cf_proc_debt_and_capital_lease,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_change_in_prepaid_assets,cf_inc_dec_in_ot_op_ast_liab_detail,cf_asset_impairment_charge,cf_decr_cap_stock,cf_net_cash_discontinued_ops_inv,cf_net_cash_discont_ops_oper,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,NCWC,ROIC,bs_pension_liabilities,cf_acquisition_of_intang_assets,cf_cash_for_divestitures,is_other_oper_income,bs_notes_receivable,bs_amt_of_tsy_stock
2000-12-31,BHP,quarterly,Q1,2001.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221000000.0,221000000.0,1392000000.0,1392000000.0,,985000000.0,,,985000000.0,2943000000.0,,,3303000000.0,1000000.0,1000000.0,3302000000.0,12354000000.0,15297000000.0,1362000000.0,1362000000.0,,652000000.0,652000000.0,2506000000.0,3528000000.0,3528000000.0,3089000000.0,3089000000.0,6617000000.0,9123000000.0,3299000000.0,3299000000.0,,2126000000.0,5800000000.0,374000000.0,6174000000.0,15297000000.0,3701112454.0,3799000000.0,61.53223194039521,40.35695606694561,1.1743814844373504,,9051000000.0,18412000000.0,9361000000.0,,492000000.0,492000000.0,345000000.0,376000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020000000.0,4173000000.0,9819000000.0,40.94103269172013,0.96333572969087,,,,,,,4173000000.0,,,,,,,,,,,,,,
2000-12-31,CCJ,quarterly,Q4,2000.0,CAD,244936105.0,244936105.0,150317957.0,150317957.0,94618148.0,60374376.0,14634870.0,,45739506.0,34243772.0,17729840.0,,,,17729840.0,16513932.0,10934324.0,5579608.0,,,5579608.0,,5579608.0,5579608.0,329932462.0,-0.3284046902908268,-0.3284046902908268,329932462.0,-0.3284046902908268,-0.3284046902908268,74448450.0,30.97310017457308,34243772.0,34243772.0,38.62972671995417,13.980695904346154,2.277985109626856,40204678.0,0.0210819116065032,,,33131374.0,33131374.0,144853029.0,144853029.0,,347141572.0,,,347141572.0,571117277.0,,,186043791.0,,,186043791.0,2230863827.0,2801981104.0,101874625.0,101874625.0,,32329034.0,32329034.0,158873725.0,269677564.0,269677564.0,592900420.0,147576485.0,862577984.0,1021451710.0,665650870.0,,665650870.0,437327534.0,1780529394.0,,1780529394.0,2801981104.0,333000000.0,236546190.0,13.28516062678379,56.99573047513314,3.594787476657956,291.7206350890873,2044820036.0,3036181764.0,991361728.0,,24670066.0,,45991302.0,494029694.0,,445323935.0,,24670066.0,,24670066.0,,,,,,183519796.0,5579608.0,40204678.0,14355977.0,,344067.0,14355977.0,24381787.0,,,,84522050.0,,,-13657998.0,-13657998.0,9856029.0,-3801969.0,,,-736693.0,-735309.0,-57998053.0,-65600946.0,,15119135.0,-13657998.0,70864052.0,70864052.0,70054122.0,0.0417214205493971,4.514660342027594,15.14838497614886,-6866200.0,,,,,,,,,24381787.0,,-1384.0,,,0.4185124833215108,0.132545417734615,0.0576804685560161,0.0736032667194778,0.0545967040975798,1.3359202314563396,4.830059213755087,1096137614.281419,294347630.0,444736052.0,915194960.0,32.162287038818484,0.6618479178296973,0.6455585981959469,2.0842556752711143,4.614701693940729,1.9827234570772427,1.600446217319847,1096137614.281419,444736052.0,4.903340545743022,688916627.0,213378837.0,96373738.0,224305639.0,277882535.0,,,,,,,,
2000-12-31,DNN,quarterly,Q1,2001.0,CAD,485491.6155,485491.6155,9544.3175,9544.3175,475947.298,2052191.708,1621785.7245,,430405.9835000001,-1576244.41,-1576244.41,,,,-1576244.41,,,-1063710.8115,,,-1063710.8115,,-1063710.8115,-1063710.8115,106353373.0,-0.0100016650294673,-0.0100016650294673,106353373.0,-0.0100016650294673,-0.0100016650294673,-1145838.4265,-24.27749690242257,-1576244.41,-1576244.41,98.034092207716,-324.669749111249,-219.0997285101415,430405.9835,,,,18759496.2495,18759496.2495,3725320.3125,3725320.3125,,2848952.5325,,,2848952.5325,25545479.001,,,18075989.661,,,18075989.661,25135968.55,50681447.551,388784.362,388784.362,,16552862.0395,16552862.0395,16958776.6895,18363304.3575,18363304.3575,6327467.140999999,6327467.140999999,24690771.4985,41649548.188,56136642.0465,,56136642.0465,-47104744.183,9031899.363,,9031899.363,50681447.551,79635066.0,-396191.8919999972,-4.386584438961238,17.82091830331273,1.5063278424626254,137.82017929870403,7059978.888999999,23469388.262,16409409.373,,17130.288,,211708.40700000152,,,,,17130.288,,17130.288,,,,,,,-1063710.8115,430405.9835,-1.4994999999180436,,,-1.4994999999180436,-463712.8775,-62190.263,20205.7625,-594899.634,-1097019.205,341827.64505,341827.64505,-27695.765,-27695.765,1.499500000005355,-244214.568,,,,,2631818.9345,2631818.9345,,1290585.1615,-27695.765,-1124714.97,,-1124714.97,-0.0105752637483345,,1.0313133918917583,,,,,,-216520.3025,-189255.673,-216520.3025,,173171.25699999993,,,,,0.0045648915667206,-0.0107738795129704,-0.0148208219968726,-0.0103148510861051,0.1763883525302013,-0.4429078538298922,0.0849234876922991,,18380434.6455,-379061.6039999984,-28724309.5375,-63.98912607978994,-48.48930741479181,0.038118171938093,,,,,,-379061.6039999984,0.1855398977287716,19413504.27255,-4713112.89842,-6487324.01208,,,,,,,,-2.3283064365386963e-10,,
2000-12-31,RIO,quarterly,Q2,2000.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115575337.555263,1093263830.804158,,1673363006.332895,-1673363006.332895,2139673497.430995,809907695.065121,834450352.491337,1210000000.0,6452487752.419643,,,4422140638.069061,1744759827.936432,1744759827.936432,2677380810.1326294,22570320229.41809,29022807981.83773,,876842215.318437,635877942.4065,3277560341.737364,3277560341.737364,9638570916.477476,2293622894.013622,2293622894.013622,4839365814.3147335,4839365814.3147335,7132988708.328355,16771559624.805832,3784031544.987454,1414549528.020074,2369482016.96738,6733612737.48357,10961643266.818018,1289605090.213885,12251248357.031902,29022807981.83773,1287378855.0,7561369637.949576,61.71917683482062,38.51627678717487,0.6694444444444445,,18148179591.34903,30687246385.47019,12539066794.12116,-1512720157.724937,6361010574.740112,6361010574.740112,3197238917.4333863,,22311506.751105,,,,,,,495315449.874537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8654633468.753735,8828663221.412355,18092400824.471264,47.83573806881243,0.9802880970432146,,,,,,,8850974728.163462,,,,,,,,,,,,,,
2000-12-31,UUUU,quarterly,Q1,2001.0,USD,,,,,,22371.457152,22371.457152,,,-22371.457152,-22371.457152,,,,-22371.457152,,,-22371.457152,,,-22371.457152,,-22371.457152,-22371.457152,51187.0,-0.4370534931134858,-0.4370534931134858,51187.0,-0.4370534931134858,-0.4370534931134858,-22371.457152,,-22371.457152,-22371.457152,,,,,,,,1733.911304,,,,,,,,,2077.3591200000083,,,78021.340447,,,78021.340447,78021.340447,80098.699567,68620.206736,68620.206736,,17204.401467000003,17204.401467000003,85824.608203,66886.962321,66886.962321,,,66886.962321,152711.570524,2952218.072691,,2952218.072691,-5942815.605202,-72612.870957,,-72612.870957,80098.699567,913218.0,66886.962321,-92.1144714972215,-872.6038232210692,0.0242047026312831,,,,,,,,343.4478160000001,2291653.217739,1733.911304,,,,,,,,,,,626331.443815,-22371.457152,,,,,,-20830.276759,,,,-43201.733911,,,-10003.334445,-10003.334445,,-10003.334445,,,8869.623208,10003.334445,39719.90663499999,48589.529843,,-4615.538513000007,-10003.334445,-53205.068356,,,-1.039425407935609,,1.9311095212739768,,,,,,,,,,-20830.276759,,-1133.711237,,,,-0.4370534931134858,-0.4370534931134858,-0.843998161857503,0.0338740559907789,-116.10009582905816,-13.65472316744486,,66886.962321,691484.4948320001,-5249597.199066,-1.274135134270881,0.0967295186239144,,,,,,,693218.4061360001,13.508986555805189,,,,,,,,,,,,,
2001-03-31,CCJ,quarterly,Q1,2001.0,CAD,70293237.0,70293237.0,37988334.0,37988334.0,32304903.0,30100899.0,8617373.0,,21483526.0,2204004.0,-1358978.0,,,,-1358978.0,3562982.0,438278.0,3124704.0,,,3124704.0,,3124704.0,767775.0,333508348.0,0.0023021162876558,0.0093691927615557,333508348.0,0.0023021162876558,0.0093691927615557,19192811.0,30.5233612598571,2204004.0,2204004.0,45.95734152917158,3.13544246084442,4.445241296826322,16988807.0,0.033643064910627,,2356929.0,50985338.0,50985338.0,39697304.0,39697304.0,,408160177.0,,,408160177.0,545569920.0,,,196396027.0,,,196396027.0,2231040517.0,2776610437.0,65278259.0,65278259.0,,38507016.0,38507016.0,129724105.0,276561564.0,276561564.0,583392716.0,150044143.0,859954280.0,989678386.0,666454359.0,,666454359.0,431155605.0,1786932051.0,,1786932051.0,2776610437.0,333508350.0,225576226.0,12.623659969262032,57.39812080811537,4.205617144169158,366.4028985568826,2034644490.0,3026006621.0,991362131.0,,25938830.0,,46727101.0,496112250.0,,433348573.0,,25938830.0,,25938830.0,,,,,,193209838.0,3124704.0,16988807.0,-2915024.0,,-856062.0,-2058962.0,10417783.0,,,,27616270.0,,,-11787798.0,-11787798.0,9856029.0,-11787798.0,,,802459.0,802459.0,12443639.0,2025855.0,,17854327.0,-11787798.0,15828472.0,15828472.0,23161585.0,0.0474604971507339,5.803760098292887,8.83804353948406,-11220243.0,,,,,,,,,10417783.0,,-1384.0,,,0.2107690479759745,0.0575482176536102,0.0066085422245562,0.0828053335564481,0.1528757475060264,1.2927880443940192,4.778657633481487,1719332016.3329654,302500394.0,2164056910.3329654,926865837.0,32.63691269268348,0.1397839366218224,3.508464459148784,11.494358138606945,27.435538706380992,10.722608769918743,9.100839393816958,1719332016.3329654,2164056910.3329654,6.488763844474938,616810270.0,188271227.0,78877872.0,201821866.0,237786518.0,,,,,,,,
2001-03-31,DNN,quarterly,Q2,2001.0,CAD,386670.024,386670.024,1440355.256,1440355.256,-1053685.232,1108252.656,1001831.68,,106420.97599999992,-2161937.888,-2161937.888,,,,-2161937.888,,,-1633673.72,,,-1633673.72,,-1633673.72,-1633673.72,54471624.0,-0.0299912798634386,-0.0299912798634386,54471624.0,-0.0299912798634386,-0.0299912798634386,-2375005.5915,-32.419083769519446,-2161937.888,-2161937.888,-272.50243530644104,-559.1170129081431,-422.4981556884275,-213067.7035,,,,21182347.776,19001973.84,3730964.088,3730964.088,,2957400.248,,,2957400.248,28231059.784,,,19220074.904,,,19220074.904,26185706.496,54416766.28,769560.8,769560.8,,24973.295999999973,24973.295999999973,794534.096,71953.856,71953.856,45690392.816,45690392.816,45762346.672,46556880.768,59006034.152,,59006034.152,-51146150.216,7859885.512,,7859885.512,54416766.28,79635066.0,-18930019.984,-240.8434570083596,14.443867302877154,35.53159005526177,218.6240962688325,6965631.592,6965631.592,16409409.373,,17130.288,,360347.6720000021,,2180373.936,,,17130.288,,17130.288,,,,,,,-1688043.5005,-213067.7035,683080.8755000002,,,683080.8755000002,421332.6615,181594.327,38208.6775,330497.266,-796697.667,341827.64505,341827.64505,5789.365,5789.365,-1.4994999999180436,-2405794.76,,,,,2552057.9775,2552057.9775,,-650434.4494999996,5789.365,-790908.302,,-790908.302,-0.014519638738878,,0.4876724508979675,,,,,,-2411582.6255,-189255.673,-2411582.6255,,-128967.609,,,,,0.0070985587652022,-0.0436007854566627,-0.0396892497275278,-0.0146259209565699,0.3888694006259112,-0.9389503462573467,0.1442932105714344,,71953.856,-21110393.92,-51074196.36,-0.140881034119124,-0.0034084563401647,0.038118171938093,,,,,,-18930019.984,0.1855398977287716,15993255.78675,-5184866.990979999,-6144709.6373,,,,,,,,-2.3283064365386963e-10,,
2001-03-31,GLO.TO,quarterly,Q1,2001.0,CAD,2641.0,2641.0,,,,29260.0,28772.0,,488.0,-26619.0,-26619.0,,,,-26619.0,,,-26619.0,,,-26619.0,,-26619.0,-26619.0,852705.0,-0.0312171266733512,-0.0312171266733512,852705.0,-0.0312171266733512,-0.0312171266733512,-26131.0,,-26619.0,-26619.0,100.0,-1007.9136690647482,-1007.9136690647482,488.0,,,,237492.0,237492.0,6072.0,6072.0,,,,,,257337.0,,,1084.0,,,1084.0,1170277.0,1427614.0,19736.0,19736.0,,15422.0,15422.0,35158.0,,,140782.0,,140782.0,175940.0,1716731.0,,1716731.0,-465057.0,1251674.0,,1251674.0,1427614.0,857796.0,-237492.0,-18.97395008604477,87.67594041526631,7.319443654360316,,1169193.0,1179520.0,10327.0,,,,13773.0,,,140782.0,,,,,,,,,,,-26619.0,488.0,,,,,23628.0,,,,-2503.0,,,-68188.0,-68188.0,,-68188.0,,,11516.0,11516.0,,11516.0,,-59175.0,-68188.0,-70691.0,,,-0.0829020587424724,,0.0940305796611443,,,,,,,,,,23628.0,,,,,0.0030972024322596,-0.0306448302754176,-0.0312171266733512,-0.0029353645164505,0.2785160166763417,-0.5453902580611114,1.4678863147278367,,,-237492.0,-465057.0,,,,,,,,,-237492.0,,,,,,,,,,,,-2641.0,,
2001-03-31,UUUU,quarterly,Q2,2001.0,USD,,,,,,29753.807107,29753.807107,,,-29753.807107,-29753.807107,,,,-29753.807107,,,-29753.807107,,,-29753.807107,,-29753.807107,-29753.807107,54587.0,-0.5450713009874146,-0.5450713009874146,54587.0,-0.5450713009874146,-0.5450713009874146,-29753.807107,,-29753.807107,-29753.807107,,,,,,,,23168.781726,21519.035533,,,,,,,,23495.558376,,,135698.604061,,,135698.604061,135698.604061,159194.162437,65830.583756,65830.583756,,43847.715736,43847.715736,109678.299492,64760.152284,64760.152284,,,64760.152284,174438.451777,2892513.324873,,2892513.324873,-5684101.522843,-15244.28934,,-15244.28934,159194.16243700002,913218.0,43241.11675100001,-283.6545265349838,-383.9168559914172,0.2142224896340025,,,,,,,,326.77665000000343,2180414.974619,1649.746193,,,,,,,,,,,595928.93401,-28667.882949,,,,,,1552.357977,,,,-27115.524972,,,-60978.899058,-60978.899058,,-60978.899058,,,116876.569686,116821.538652,-7039.069071999998,109837.500614,,21743.07658400001,-60978.899058,-88094.42403,,-118496.93383500005,-1.6138352360452122,,0.9113295947132994,,,,,,,,,,1552.357977,,55.031034,,,,-0.5450713009874146,-0.5450713009874146,-0.4967396078187114,0.4244377182479344,-104.1292161658087,-11.196314568487002,,64760.152284,637520.3045679999,-5023412.436549,-1.289166539717554,0.1015813172066466,,,,,,,639170.0507609999,11.678976763112097,,,,,,,,,,,,,
2001-06-30,BHP,quarterly,Q2,2001.0,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000000.0,1285000000.0,3583000000.0,1334000000.0,2249000000.0,1675000000.0,231000000.0,270000000.0,926000000.0,6758000000.0,1069000000.0,1069000000.0,9992000000.0,59000000.0,1000000.0,9933000000.0,21270000000.0,28028000000.0,5235000000.0,971000000.0,,-496000000.0,-496000000.0,5235000000.0,3192000000.0,3192000000.0,7881000000.0,6940000000.0,11073000000.0,16308000000.0,4791000000.0,4199000000.0,592000000.0,6549000000.0,11340000000.0,380000000.0,11720000000.0,28028000000.0,3704256884.0,2403000000.0,20.50341296928328,41.69258822267511,1.2909264565425025,,10209000000.0,18116000000.0,7907000000.0,4264000000.0,496000000.0,496000000.0,345000000.0,541000000.0,215000000.0,941000000.0,59000000.0,,,,,248000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688000000.0,2568000000.0,14816000000.0,24.89200863930885,1.4361370716510904,,,,,,,2783000000.0,,,,,,,,,,,,,,
2001-06-30,CCJ,quarterly,Q2,2001.0,CAD,138422088.0,138422088.0,84098336.0,84098336.0,54323752.0,35302572.0,9128593.0,,26173979.0,19021180.0,-370651.0,,,,-370651.0,19391831.0,5133132.0,14258699.0,,,14258699.0,,14258699.0,12087746.0,334134474.0,0.0361762911060772,0.0426735344883928,334134474.0,0.0361762911060772,0.0426735344883928,41527078.0,30.233161150288023,19021180.0,19021180.0,39.24500257502257,13.741434098292174,10.300884205705668,22505898.0,0.0333076287123848,,2170953.0,28178517.0,28178517.0,117945537.0,117945537.0,,423605144.0,,,423605144.0,613727686.0,,,228753404.0,,,228753404.0,2240826021.0,2854553707.0,71254160.0,71254160.0,,42054463.0,42054463.0,138266263.0,352487141.0,352487141.0,580325264.0,147527987.0,932812405.0,1071078669.0,669620272.0,,669620272.0,436287443.0,1783475038.0,,1783475038.0,2854553707.0,334134474.0,324308624.0,18.184085400134432,55.96981227160354,4.438737777992886,407.17083762470696,2012072617.0,3003434190.0,991361573.0,,24957640.0,,43998487.0,491780635.0,,432797277.0,,24957640.0,,24957640.0,,,,,,185786687.0,14258049.0,22505898.0,963436.0,,3665442.0,-2702006.0,-25534273.0,,,,12193110.0,,,-13729600.0,-13729600.0,-84980333.0,-98709933.0,,,3206618.0,3206618.0,71632004.0,63709395.0,,-22807428.0,-13729600.0,-1536490.0,-1536490.0,-11130594.0,-0.0045984180608673,6.9780404033288255,0.8551348198036861,-11129227.0,,,,,,,,,-25534273.0,,-1384.0,,,0.4142705969333772,0.1242825306316641,0.0569267210662016,0.0364916252251181,0.0843328635404439,1.3057241229170504,4.781572915460378,1755673265.8691702,377444781.0,2290726216.86917,999518911.0,37.76264529326149,0.1647707954885457,3.871220615823576,12.804551256085553,30.74816181089217,15.413773439241217,12.198279119626983,1755673265.8691702,2290726216.86917,6.85570150678068,591732284.0,178899375.0,74499615.0,148615537.0,187790933.0,,,,,,,,
2001-06-30,DNN,quarterly,Q3,2001.0,CAD,231781.9305,231781.9305,928897.0035,928897.0035,-697115.073,1294225.6335,734681.6565,,559543.977,-1991340.7065,-1991340.7065,,,,-1991340.7065,,,-1928904.291,,,-1928904.291,,-1928904.291,-1928904.291,64269592.0,-0.0300127047795791,-0.0300127047795791,64269592.0,-0.0300127047795791,-0.0300127047795791,-784470.946,-38.57492442937343,-1991340.7065,-1991340.7065,-300.763338840169,-859.1440679626234,-832.2064998073696,1206869.7605,,,,20101105.281,18007309.7055,2581200.0885,2581200.0885,,2833783.563,,,2833783.563,25918036.695,,,20266990.935,,,20266990.935,26592801.9135,52510838.6085,618679.449,618679.449,,2743008.3735,2743008.3735,3385528.4745,62752.737,62752.737,43443678.0525,43443678.0525,43506430.7895,46891957.7505,56663010.8325,,56663010.8325,-51044131.488,5618879.3445,,5618879.3445,52510837.095,79635066.0,-17920716.3165,-318.93755351841764,10.700418224877604,7.655536019477068,231.27491005538687,6325810.978499999,22745012.7015,16419201.723,,23840.652,23840.652,401946.248999998,,2093795.5755,,,17130.288,,17130.288,,,,,,,-1819636.223,1206869.7605,-237719.89300000016,,,-237719.89300000016,833249.0465,996873.3205,3864.5715,-109825.642,-17237.309,341827.64505,341827.64505,-235125.251,-235125.251,49358.26199999987,-1891521.3655,,,,,1643209.807,1643209.807,,-265548.86749999993,-235125.251,-252362.56,,-252362.56,-0.0039266245847647,,0.0089363215585277,,,,,,-1705754.3765,-189255.673,-1705754.3765,,-57663.203499999945,,,,,0.0036064011500181,-0.01220594252411,-0.0309841815473171,-0.0002682031807514,0.3127622979308784,-0.7942190062137006,0.0874267156464911,,86593.389,-20014511.892,-50957538.099,-0.1699324422458692,-0.0043265301430914,0.038118171938093,,,,,,-17920716.3165,0.1855398977287716,11321230.0046,-4367155.918749999,-6234573.6722,,,,,,,,-2.3283064365386963e-10,,
2001-06-30,DYL.AX,quarterly,Q1,2001.0,AUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745527.0,745527.0,1083825.0,859916.0,223909.0,827405.0,494793.0,332612.0,,2678443.0,371070.0,371070.0,3610298.0,3481142.0,,129156.0,8397700.0,11076143.0,1650005.0,1037741.0,,239805.0,239805.0,2056762.0,,,,,,2056762.0,27333886.0,27333886.0,,-18394390.0,9020870.0,-1489.0,9019381.0,11076143.0,855260.0,-578575.0,-6.4147972017148405,72.91952956951553,1.302262002117892,,4416332.0,5146117.0,729785.0,612264.0,166952.0,166952.0,21686.0,81374.0,500000.0,,3481142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166952.0,-580064.0,9104959.0,1.8336381306055305,-0.2878165167981464,,,,,,,-580064.0,,,,,,,,,,,,,,
2001-06-30,GLO.TO,quarterly,Q2,2001.0,CAD,836.0,836.0,,,,27978.0,27490.0,,488.0,-27142.0,-27142.0,,,,-27142.0,,,-27142.0,,,-27142.0,,-27142.0,-27142.0,857796.0,-0.0316415558011461,-0.0316415558011461,857796.0,-0.0316415558011461,-0.0316415558011461,-26654.0,,-27142.0,-27142.0,100.0,-3246.650717703349,-3246.650717703349,488.0,,,,154139.0,154139.0,12852.0,12852.0,,,,,,174100.0,,,1361.0,,,1361.0,1205809.0,1379909.0,4283.0,4283.0,,10312.0,10312.0,14595.0,,,140782.0,,140782.0,155377.0,1716731.0,,1716731.0,-492199.0,1224532.0,,1224532.0,1379909.0,857796.0,-154139.0,-12.58758448125488,88.74005459780318,11.928742720109629,,1204448.0,1215263.0,10815.0,,,,7109.0,,,140782.0,,,,,,,,,,,-27142.0,488.0,,,,,-20679.0,,,,-47333.0,,,-35743.0,-35743.0,,-35743.0,,,-277.0,-277.0,,-277.0,,-83353.0,-35743.0,-83076.0,,-83076.0,-0.0968482016703272,,1.7439024390243902,,,,,,,,,,-20679.0,,,,,0.0009745906952235,-0.0310726559694845,-0.0316415558011461,-0.0551797863361451,0.1796919080993616,-0.5737949349262529,1.427532886607072,,,-154139.0,-492199.0,,,,,,,,,-154139.0,,,,,,,,,,,,-836.0,,
2001-06-30,PDN.AX,quarterly,Q1,2001.0,AUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308958.83406599995,294362.201028,11783.857157,11783.857157,16291.718909,,,,,325095.5537530002,1144335.410256,1144335.410256,1313716.3648239998,,,1313716.3648239998,3306081.760332,3631177.314085,162185.718733,162185.718733,,18019.217913,18019.217913,180204.936646,300388.848915,300388.848915,15309.012416000012,15309.012416000012,315697.861331,495902.797977,9473915.484045,9473915.484045,,-6338640.967938,3135274.516108,,3135274.516108,3631177.314085,22969264.0,6026.647886999999,0.1922207403542204,86.34319519310061,1.804032452177642,,848029.985252,848029.985252,378947.996895,,,,4352.862529000035,,14596.633038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300388.848915,-8569.985150999972,3435663.3650220004,8.743256163372001,-35.05126830703431,,,,,,,6026.647886999999,,,,,,,,,,,,,,
2001-06-30,PEN.AX,quarterly,Q1,2001.0,AUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50994.320356,49106.208825,5626.572363,933.849757,4692.722606,,,,,56620.89271900011,5103.004139,5103.004139,-9.997747838497162e-07,,,-9.997747838497162e-07,1193382.934534,1250003.827253,28802.375959,28802.375959,,807.805554999999,807.805554999999,29610.181514,,,,,,29610.181514,3870835.821048,3870835.821048,,-2784702.214193,1220393.645739,,1220393.645739,1250003.827253,235851.0,-49106.208825,-4.023800762684577,97.63119273169978,1.9122102542069543,,1188279.930395,1202836.760001,14556.829606,,,,1.000000338535756e-06,134260.038885,1888.111531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50994.320356,1086133.606855,,,,,,,,,-49106.208825,,,,,,,,,,,,,,
